date,time|cst,elevation|meters,storage|tcm,surface area|ha
08/31/2022,12:15,323.475,1118212,9549.0
08/31/2022,12:00,323.472,1117928,9546.6
08/31/2022,11:45,323.469,1117644,9544.2
08/31/2022,11:30,323.466,1117360,9541.8
08/31/2022,11:15,323.465,1117265,9541.0
08/31/2022,11:00,323.464,1117170,9540.2
08/31/2022,10:45,323.457,1116508,9534.6
08/31/2022,10:30,323.458,1116602,9535.4
08/31/2022,10:15,323.460,1116792,9537.0
08/31/2022,10:00,323.457,1116508,9534.6
08/31/2022,09:45,323.460,1116792,9537.0
08/31/2022,09:30,323.464,1117170,9540.2
08/31/2022,09:15,323.465,1117265,9541.0
08/31/2022,09:00,323.465,1117265,9541.0
08/31/2022,08:45,323.464,1117170,9540.2
08/31/2022,08:30,323.462,1116981,9538.6
08/31/2022,08:15,323.457,1116508,9534.6
08/31/2022,08:00,323.456,1116413,9533.8
08/31/2022,07:45,323.457,1116508,9534.6
08/31/2022,07:30,323.457,1116508,9534.6
08/31/2022,07:15,323.453,1116130,9531.8
08/31/2022,07:00,323.451,1115941,9530.6
08/31/2022,06:45,323.455,1116318,9533.0
08/31/2022,06:30,323.456,1116413,9533.8
08/31/2022,06:15,323.455,1116318,9533.0
08/31/2022,06:00,323.454,1116224,9532.4
08/31/2022,05:45,323.451,1115941,9530.6
08/31/2022,05:30,323.455,1116318,9533.0
08/31/2022,05:15,323.455,1116318,9533.0
08/31/2022,05:00,323.452,1116035,9531.2
08/31/2022,04:45,323.451,1115941,9530.6
08/31/2022,04:30,323.450,1115847,9530.0
08/31/2022,04:15,323.450,1115847,9530.0
08/31/2022,04:00,323.447,1115563,9527.6
08/31/2022,03:45,323.446,1115469,9526.8
08/31/2022,03:30,323.447,1115563,9527.6
08/31/2022,03:15,323.447,1115563,9527.6
08/31/2022,03:00,323.448,1115658,9528.4
08/31/2022,02:45,323.446,1115469,9526.8
08/31/2022,02:30,323.447,1115563,9527.6
08/31/2022,02:15,323.447,1115563,9527.6
08/31/2022,02:00,323.445,1115374,9526.0
08/31/2022,01:45,323.444,1115279,9525.2
08/31/2022,01:30,323.443,1115184,9524.4
08/31/2022,01:15,323.440,1114900,9522.0
08/31/2022,01:00,323.439,1114805,9521.2
08/31/2022,00:45,323.440,1114900,9522.0
08/31/2022,00:30,323.439,1114805,9521.2
08/31/2022,00:15,323.439,1114805,9521.2
08/31/2022,00:00,323.438,1114711,9520.4
08/30/2022,23:45,323.438,1114711,9520.4
08/30/2022,23:30,323.437,1114616,9519.6
08/30/2022,23:15,323.436,1114522,9518.8
08/30/2022,23:00,323.436,1114522,9518.8
08/30/2022,22:45,323.435,1114427,9518.0
08/30/2022,22:30,323.434,1114332,9517.4
08/30/2022,22:15,323.431,1114048,9515.6
08/30/2022,22:00,323.430,1113953,9515.0
08/30/2022,21:45,323.429,1113858,9514.2
08/30/2022,21:30,323.427,1113669,9512.6
08/30/2022,21:15,323.427,1113669,9512.6
08/30/2022,21:00,323.427,1113669,9512.6
08/30/2022,20:45,323.426,1113574,9511.8
08/30/2022,20:30,323.425,1113479,9511.0
08/30/2022,20:15,323.426,1113574,9511.8
08/30/2022,20:00,323.425,1113479,9511.0
08/30/2022,19:45,323.424,1113385,9510.2
08/30/2022,19:30,323.423,1113291,9509.4
08/30/2022,19:15,323.423,1113291,9509.4
08/30/2022,19:00,323.422,1113197,9508.6
08/30/2022,18:45,323.422,1113197,9508.6
08/30/2022,18:30,323.419,1112914,9506.2
08/30/2022,18:15,323.418,1112819,9505.4
08/30/2022,18:00,323.414,1112440,9502.4
08/30/2022,17:45,323.415,1112535,9503.0
08/30/2022,17:30,323.414,1112440,9502.4
08/30/2022,17:15,323.414,1112440,9502.4
08/30/2022,17:00,323.414,1112440,9502.4
08/30/2022,16:45,323.414,1112440,9502.4
08/30/2022,16:30,323.414,1112440,9502.4
08/30/2022,16:15,323.414,1112440,9502.4
08/30/2022,16:00,323.415,1112535,9503.0
08/30/2022,15:45,323.414,1112440,9502.4
08/30/2022,15:30,323.414,1112440,9502.4
08/30/2022,15:15,323.413,1112346,9501.8
08/30/2022,15:00,323.412,1112251,9501.2
08/30/2022,14:45,323.412,1112251,9501.2
08/30/2022,14:30,323.409,1111967,9499.2
08/30/2022,14:15,323.408,1111872,9498.4
08/30/2022,14:00,323.408,1111872,9498.4
08/30/2022,13:45,323.407,1111778,9497.6
08/30/2022,13:30,323.407,1111778,9497.6
08/30/2022,13:15,323.407,1111778,9497.6
08/30/2022,13:00,323.408,1111872,9498.4
08/30/2022,12:45,323.408,1111872,9498.4
08/30/2022,12:30,323.406,1111683,9496.8
08/30/2022,12:15,323.405,1111588,9496.0
08/30/2022,12:00,323.406,1111683,9496.8
08/30/2022,11:45,323.405,1111588,9496.0
08/30/2022,11:30,323.402,1111304,9493.6
08/30/2022,11:15,323.401,1111209,9492.8
08/30/2022,11:00,323.399,1111019,9491.2
08/30/2022,10:45,323.395,1110641,9488.0
08/30/2022,10:30,323.392,1110361,9486.2
08/30/2022,10:15,323.394,1110548,9487.4
08/30/2022,10:00,323.391,1110268,9485.6
08/30/2022,09:45,323.393,1110455,9486.8
08/30/2022,09:30,323.394,1110548,9487.4
08/30/2022,09:15,323.394,1110548,9487.4
08/30/2022,09:00,323.396,1110736,9488.8
08/30/2022,08:45,323.396,1110736,9488.8
08/30/2022,08:30,323.397,1110830,9489.6
08/30/2022,08:15,323.398,1110925,9490.4
08/30/2022,08:00,323.395,1110641,9488.0
08/30/2022,07:45,323.392,1110361,9486.2
08/30/2022,07:30,323.394,1110548,9487.4
08/30/2022,07:15,323.393,1110455,9486.8
08/30/2022,07:00,323.386,1109803,9481.8
08/30/2022,06:45,323.382,1109431,9478.6
08/30/2022,06:30,323.381,1109338,9477.8
08/30/2022,06:15,323.377,1108966,9474.6
08/30/2022,06:00,323.375,1108780,9473.0
08/30/2022,05:45,323.374,1108687,9472.4
08/30/2022,05:30,323.380,1109245,9477.0
08/30/2022,05:15,323.379,1109152,9476.2
08/30/2022,05:00,323.368,1108130,9468.4
08/30/2022,04:45,323.364,1107758,9465.2
08/30/2022,04:30,323.360,1107386,9462.0
08/30/2022,04:15,323.367,1108037,9467.6
08/30/2022,04:00,323.362,1107572,9463.6
08/30/2022,03:45,323.359,1107294,9461.2
08/30/2022,03:30,323.358,1107201,9460.4
08/30/2022,03:15,323.363,1107665,9464.4
08/30/2022,03:00,323.351,1106552,9455.6
08/30/2022,02:45,323.340,1105529,9447.0
08/30/2022,02:30,323.336,1105157,9444.6
08/30/2022,02:15,323.334,1104971,9443.2
08/30/2022,02:00,323.333,1104878,9442.4
08/30/2022,01:45,323.333,1104878,9442.4
08/30/2022,01:30,323.334,1104971,9443.2
08/30/2022,01:15,323.331,1104692,9440.8
08/30/2022,01:00,323.332,1104785,9441.6
08/30/2022,00:45,323.331,1104692,9440.8
08/30/2022,00:30,323.331,1104692,9440.8
08/30/2022,00:15,323.329,1104507,9439.2
08/30/2022,00:00,323.327,1104322,9437.6
08/29/2022,23:45,323.327,1104322,9437.6
08/29/2022,23:30,323.326,1104229,9436.8
08/29/2022,23:15,323.325,1104137,9436.0
08/29/2022,23:00,323.324,1104044,9435.2
08/29/2022,22:45,323.321,1103765,9432.8
08/29/2022,22:30,323.320,1103672,9432.0
08/29/2022,22:15,323.317,1103393,9430.2
08/29/2022,22:00,323.315,1103207,9429.0
08/29/2022,21:45,323.314,1103114,9428.2
08/29/2022,21:30,323.312,1102928,9426.6
08/29/2022,21:15,323.312,1102928,9426.6
08/29/2022,21:00,323.310,1102742,9425.0
08/29/2022,20:45,323.310,1102742,9425.0
08/29/2022,20:30,323.310,1102742,9425.0
08/29/2022,20:15,323.310,1102742,9425.0
08/29/2022,20:00,323.308,1102556,9423.4
08/29/2022,19:45,323.306,1102370,9421.8
08/29/2022,19:30,323.304,1102184,9420.2
08/29/2022,19:15,323.302,1101998,9418.6
08/29/2022,19:00,323.301,1101905,9417.8
08/29/2022,18:45,323.300,1101812,9417.0
08/29/2022,18:30,323.299,1101720,9416.4
08/29/2022,18:15,323.295,1101350,9414.0
08/29/2022,18:00,323.294,1101257,9413.2
08/29/2022,17:45,323.293,1101164,9412.4
08/29/2022,17:30,323.292,1101071,9411.6
08/29/2022,17:15,323.293,1101164,9412.4
08/29/2022,17:00,323.292,1101071,9411.6
08/29/2022,16:45,323.292,1101071,9411.6
08/29/2022,16:30,323.291,1100978,9410.8
08/29/2022,16:15,323.290,1100885,9410.0
08/29/2022,16:00,323.290,1100885,9410.0
08/29/2022,15:45,323.290,1100885,9410.0
08/29/2022,15:30,323.289,1100792,9409.2
08/29/2022,15:15,323.288,1100699,9408.4
08/29/2022,15:00,323.286,1100513,9406.8
08/29/2022,14:45,323.286,1100513,9406.8
08/29/2022,14:30,323.285,1100420,9406.0
08/29/2022,14:15,323.282,1100142,9403.6
08/29/2022,14:00,323.283,1100234,9404.4
08/29/2022,13:45,323.281,1100049,9402.8
08/29/2022,13:30,323.279,1099863,9401.4
08/29/2022,13:15,323.278,1099770,9400.8
08/29/2022,13:00,323.277,1099677,9400.2
08/29/2022,12:45,323.275,1099491,9399.0
08/29/2022,12:30,323.275,1099491,9399.0
08/29/2022,12:15,323.275,1099491,9399.0
08/29/2022,12:00,323.274,1099398,9398.2
08/29/2022,11:45,323.269,1098934,9394.2
08/29/2022,11:30,323.270,1099026,9395.0
08/29/2022,11:15,323.268,1098841,9393.4
08/29/2022,11:00,323.264,1098471,9390.4
08/29/2022,10:45,323.264,1098471,9390.4
08/29/2022,10:30,323.264,1098471,9390.4
08/29/2022,10:15,323.261,1098192,9388.6
08/29/2022,10:00,323.260,1098099,9388.0
08/29/2022,09:45,323.258,1097913,9386.4
08/29/2022,09:30,323.257,1097820,9385.6
08/29/2022,09:15,323.257,1097820,9385.6
08/29/2022,09:00,323.254,1097541,9383.2
08/29/2022,08:45,323.253,1097448,9382.4
08/29/2022,08:30,323.252,1097355,9381.6
08/29/2022,08:15,323.252,1097355,9381.6
08/29/2022,08:00,323.252,1097355,9381.6
08/29/2022,07:45,323.250,1097169,9380.0
08/29/2022,07:30,323.248,1096983,9378.4
08/29/2022,07:15,323.247,1096890,9377.6
08/29/2022,07:00,323.246,1096797,9376.8
08/29/2022,06:45,323.239,1096146,9372.2
08/29/2022,06:30,323.235,1095776,9369.0
08/29/2022,06:15,323.234,1095684,9368.2
08/29/2022,06:00,323.232,1095501,9366.6
08/29/2022,05:45,323.229,1095224,9364.4
08/29/2022,05:30,323.229,1095224,9364.4
08/29/2022,05:15,323.227,1095039,9363.2
08/29/2022,05:00,323.224,1094762,9361.2
08/29/2022,04:45,323.224,1094762,9361.2
08/29/2022,04:30,323.220,1094392,9358.0
08/29/2022,04:15,323.219,1094299,9357.2
08/29/2022,04:00,323.218,1094207,9356.4
08/29/2022,03:45,323.215,1093929,9354.0
08/29/2022,03:30,323.213,1093744,9352.4
08/29/2022,03:15,323.212,1093651,9351.6
08/29/2022,03:00,323.209,1093374,9349.4
08/29/2022,02:45,323.209,1093374,9349.4
08/29/2022,02:30,323.208,1093281,9348.8
08/29/2022,02:15,323.205,1093004,9347.0
08/29/2022,02:00,323.204,1092912,9346.2
08/29/2022,01:45,323.204,1092912,9346.2
08/29/2022,01:30,323.203,1092820,9345.4
08/29/2022,01:15,323.201,1092636,9343.8
08/29/2022,01:00,323.199,1092452,9342.2
08/29/2022,00:45,323.200,1092544,9343.0
08/29/2022,00:30,323.198,1092359,9341.4
08/29/2022,00:15,323.197,1092267,9340.6
08/29/2022,00:00,323.196,1092174,9339.8
08/28/2022,23:45,323.194,1091989,9338.4
08/28/2022,23:30,323.192,1091804,9337.2
08/28/2022,23:15,323.190,1091619,9336.0
08/28/2022,23:00,323.190,1091619,9336.0
08/28/2022,22:45,323.188,1091434,9334.4
08/28/2022,22:30,323.185,1091156,9332.0
08/28/2022,22:15,323.184,1091064,9331.2
08/28/2022,22:00,323.181,1090786,9328.8
08/28/2022,21:45,323.179,1090601,9327.4
08/28/2022,21:30,323.176,1090324,9325.6
08/28/2022,21:15,323.175,1090231,9325.0
08/28/2022,21:00,323.174,1090139,9324.2
08/28/2022,20:45,323.171,1089864,9321.8
08/28/2022,20:30,323.170,1089772,9321.0
08/28/2022,20:15,323.167,1089494,9318.6
08/28/2022,20:00,323.166,1089402,9317.8
08/28/2022,19:45,323.163,1089124,9315.4
08/28/2022,19:30,323.161,1088939,9313.8
08/28/2022,19:15,323.160,1088846,9313.0
08/28/2022,19:00,323.158,1088661,9311.8
08/28/2022,18:45,323.156,1088476,9310.6
08/28/2022,18:30,323.154,1088291,9309.2
08/28/2022,18:15,323.152,1088106,9307.6
08/28/2022,18:00,323.150,1087921,9306.0
08/28/2022,17:45,323.150,1087921,9306.0
08/28/2022,17:30,323.149,1087829,9305.2
08/28/2022,17:15,323.147,1087644,9303.6
08/28/2022,17:00,323.147,1087644,9303.6
08/28/2022,16:45,323.144,1087367,9301.4
08/28/2022,16:30,323.145,1087459,9302.0
08/28/2022,16:15,323.143,1087275,9300.8
08/28/2022,16:00,323.142,1087183,9300.2
08/28/2022,15:45,323.142,1087183,9300.2
08/28/2022,15:30,323.139,1086906,9298.2
08/28/2022,15:15,323.138,1086814,9297.4
08/28/2022,15:00,323.136,1086629,9295.8
08/28/2022,14:45,323.137,1086721,9296.6
08/28/2022,14:30,323.133,1086351,9293.4
08/28/2022,14:15,323.133,1086351,9293.4
08/28/2022,14:00,323.133,1086351,9293.4
08/28/2022,13:45,323.132,1086259,9292.6
08/28/2022,13:30,323.132,1086259,9292.6
08/28/2022,13:15,323.129,1085981,9290.4
08/28/2022,13:00,323.130,1086074,9291.0
08/28/2022,12:45,323.125,1085611,9288.0
08/28/2022,12:30,323.124,1085519,9287.2
08/28/2022,12:15,323.124,1085519,9287.2
08/28/2022,12:00,323.120,1085149,9284.0
08/28/2022,11:45,323.120,1085149,9284.0
08/28/2022,11:30,323.118,1084964,9282.4
08/28/2022,11:15,323.118,1084964,9282.4
08/28/2022,11:00,323.115,1084686,9280.0
08/28/2022,10:45,323.114,1084594,9279.2
08/28/2022,10:30,323.114,1084594,9279.2
08/28/2022,10:15,323.113,1084501,9278.4
08/28/2022,10:00,323.111,1084316,9276.8
08/28/2022,09:45,323.110,1084224,9276.0
08/28/2022,09:30,323.109,1084132,9275.4
08/28/2022,09:15,323.107,1083948,9274.2
08/28/2022,09:00,323.104,1083672,9272.2
08/28/2022,08:45,323.103,1083579,9271.4
08/28/2022,08:30,323.101,1083394,9269.8
08/28/2022,08:15,323.098,1083117,9267.4
08/28/2022,08:00,323.097,1083024,9266.6
08/28/2022,07:45,323.096,1082932,9265.8
08/28/2022,07:30,323.096,1082932,9265.8
08/28/2022,07:15,323.093,1082654,9263.8
08/28/2022,07:00,323.091,1082469,9262.6
08/28/2022,06:45,323.094,1082746,9264.4
08/28/2022,06:30,323.090,1082376,9262.0
08/28/2022,06:15,323.089,1082284,9261.2
08/28/2022,06:00,323.089,1082284,9261.2
08/28/2022,05:45,323.087,1082101,9259.6
08/28/2022,05:30,323.084,1081827,9257.2
08/28/2022,05:15,323.083,1081735,9256.4
08/28/2022,05:00,323.080,1081461,9254.0
08/28/2022,04:45,323.077,1081189,9252.2
08/28/2022,04:30,323.075,1081008,9251.0
08/28/2022,04:15,323.075,1081008,9251.0
08/28/2022,04:00,323.073,1080825,9249.4
08/28/2022,03:45,323.071,1080642,9247.8
08/28/2022,03:30,323.069,1080460,9246.2
08/28/2022,03:15,323.068,1080369,9245.4
08/28/2022,03:00,323.068,1080369,9245.4
08/28/2022,02:45,323.065,1080095,9243.0
08/28/2022,02:30,323.063,1079912,9241.8
08/28/2022,02:15,323.063,1079912,9241.8
08/28/2022,02:00,323.062,1079821,9241.2
08/28/2022,01:45,323.059,1079547,9239.2
08/28/2022,01:30,323.057,1079364,9237.6
08/28/2022,01:15,323.057,1079364,9237.6
08/28/2022,01:00,323.053,1079000,9234.4
08/28/2022,00:45,323.053,1079000,9234.4
08/28/2022,00:30,323.051,1078817,9232.8
08/28/2022,00:15,323.050,1078726,9232.0
08/28/2022,00:00,323.050,1078726,9232.0
08/27/2022,23:45,323.048,1078544,9230.8
08/27/2022,23:30,323.047,1078454,9230.2
08/27/2022,23:15,323.046,1078363,9229.6
08/27/2022,23:00,323.043,1078090,9227.4
08/27/2022,22:45,323.041,1077907,9225.8
08/27/2022,22:30,323.039,1077725,9224.2
08/27/2022,22:15,323.037,1077542,9222.6
08/27/2022,22:00,323.035,1077359,9221.0
08/27/2022,21:45,323.033,1077177,9219.8
08/27/2022,21:30,323.032,1077085,9219.2
08/27/2022,21:15,323.030,1076903,9218.0
08/27/2022,21:00,323.029,1076812,9217.2
08/27/2022,20:45,323.028,1076721,9216.4
08/27/2022,20:30,323.025,1076447,9214.0
08/27/2022,20:15,323.024,1076356,9213.2
08/27/2022,20:00,323.023,1076264,9212.4
08/27/2022,19:45,323.020,1075990,9210.0
08/27/2022,19:30,323.018,1075809,9208.8
08/27/2022,19:15,323.016,1075628,9207.6
08/27/2022,19:00,323.015,1075537,9207.0
08/27/2022,18:45,323.012,1075263,9204.6
08/27/2022,18:30,323.010,1075080,9203.0
08/27/2022,18:15,323.010,1075080,9203.0
08/27/2022,18:00,323.006,1074715,9199.8
08/27/2022,17:45,323.005,1074624,9199.0
08/27/2022,17:30,323.004,1074533,9198.4
08/27/2022,17:15,323.004,1074533,9198.4
08/27/2022,17:00,323.003,1074442,9197.8
08/27/2022,16:45,323.002,1074350,9197.2
08/27/2022,16:30,323.001,1074259,9196.6
08/27/2022,16:15,322.999,1074077,9195.2
08/27/2022,16:00,322.999,1074077,9195.2
08/27/2022,15:45,322.997,1073894,9193.6
08/27/2022,15:30,322.995,1073711,9192.0
08/27/2022,15:15,322.996,1073802,9192.8
08/27/2022,15:00,322.993,1073529,9190.4
08/27/2022,14:45,322.992,1073437,9189.6
08/27/2022,14:30,322.991,1073346,9188.8
08/27/2022,14:15,322.991,1073346,9188.8
08/27/2022,14:00,322.990,1073255,9188.0
08/27/2022,13:45,322.988,1073072,9186.8
08/27/2022,13:30,322.986,1072889,9185.6
08/27/2022,13:15,322.985,1072798,9185.0
08/27/2022,13:00,322.983,1072617,9183.4
08/27/2022,12:45,322.981,1072436,9181.8
08/27/2022,12:30,322.979,1072254,9180.2
08/27/2022,12:15,322.977,1072071,9178.6
08/27/2022,12:00,322.976,1071979,9177.8
08/27/2022,11:45,322.974,1071797,9176.4
08/27/2022,11:30,322.973,1071706,9175.8
08/27/2022,11:15,322.972,1071614,9175.2
08/27/2022,11:00,322.969,1071341,9173.2
08/27/2022,10:45,322.968,1071250,9172.4
08/27/2022,10:30,322.966,1071067,9170.8
08/27/2022,10:15,322.966,1071067,9170.8
08/27/2022,10:00,322.964,1070885,9169.2
08/27/2022,09:45,322.963,1070793,9168.4
08/27/2022,09:30,322.962,1070702,9167.6
08/27/2022,09:15,322.959,1070428,9165.4
08/27/2022,09:00,322.958,1070337,9164.8
08/27/2022,08:45,322.958,1070337,9164.8
08/27/2022,08:30,322.956,1070154,9163.6
08/27/2022,08:15,322.954,1069972,9162.2
08/27/2022,08:00,322.952,1069791,9160.6
08/27/2022,07:45,322.951,1069700,9159.8
08/27/2022,07:30,322.950,1069609,9159.0
08/27/2022,07:15,322.948,1069427,9157.4
08/27/2022,07:00,322.946,1069244,9155.8
08/27/2022,06:45,322.945,1069153,9155.0
08/27/2022,06:30,322.944,1069062,9154.4
08/27/2022,06:15,322.942,1068879,9153.2
08/27/2022,06:00,322.940,1068696,9152.0
08/27/2022,05:45,322.939,1068605,9151.2
08/27/2022,05:30,322.937,1068424,9149.6
08/27/2022,05:15,322.934,1068152,9147.2
08/27/2022,05:00,322.932,1067973,9145.6
08/27/2022,04:45,322.931,1067884,9144.8
08/27/2022,04:30,322.929,1067704,9143.4
08/27/2022,04:15,322.928,1067614,9142.8
08/27/2022,04:00,322.925,1067345,9141.0
08/27/2022,03:45,322.925,1067345,9141.0
08/27/2022,03:30,322.923,1067167,9139.4
08/27/2022,03:15,322.919,1066810,9136.2
08/27/2022,03:00,322.918,1066720,9135.4
08/27/2022,02:45,322.915,1066451,9133.0
08/27/2022,02:30,322.914,1066361,9132.4
08/27/2022,02:15,322.912,1066182,9131.2
08/27/2022,02:00,322.909,1065913,9129.2
08/27/2022,01:45,322.908,1065824,9128.4
08/27/2022,01:30,322.907,1065734,9127.6
08/27/2022,01:15,322.906,1065645,9126.8
08/27/2022,01:00,322.903,1065375,9124.8
08/27/2022,00:45,322.903,1065375,9124.8
08/27/2022,00:30,322.901,1065196,9123.6
08/27/2022,00:15,322.899,1065016,9122.2
08/27/2022,00:00,322.897,1064837,9120.6
08/26/2022,23:45,322.897,1064837,9120.6
08/26/2022,23:30,322.894,1064569,9118.2
08/26/2022,23:15,322.893,1064480,9117.4
08/26/2022,23:00,322.893,1064480,9117.4
08/26/2022,22:45,322.890,1064212,9115.0
08/26/2022,22:30,322.886,1063854,9112.6
08/26/2022,22:15,322.885,1063764,9112.0
08/26/2022,22:00,322.884,1063674,9111.2
08/26/2022,21:45,322.880,1063316,9108.0
08/26/2022,21:30,322.879,1063226,9107.2
08/26/2022,21:15,322.879,1063226,9107.2
08/26/2022,21:00,322.877,1063047,9105.6
08/26/2022,20:45,322.874,1062778,9103.4
08/26/2022,20:30,322.872,1062599,9102.2
08/26/2022,20:15,322.871,1062509,9101.6
08/26/2022,20:00,322.868,1062240,9099.4
08/26/2022,19:45,322.865,1061971,9097.0
08/26/2022,19:30,322.864,1061881,9096.2
08/26/2022,19:15,322.862,1061702,9094.6
08/26/2022,19:00,322.859,1061434,9092.4
08/26/2022,18:45,322.856,1061166,9090.6
08/26/2022,18:30,322.855,1061077,9090.0
08/26/2022,18:15,322.854,1060987,9089.2
08/26/2022,18:00,322.851,1060719,9086.8
08/26/2022,17:45,322.851,1060719,9086.8
08/26/2022,17:30,322.851,1060719,9086.8
08/26/2022,17:15,322.850,1060629,9086.0
08/26/2022,17:00,322.848,1060450,9084.8
08/26/2022,16:45,322.847,1060360,9084.2
08/26/2022,16:30,322.846,1060271,9083.6
08/26/2022,16:15,322.843,1060001,9081.4
08/26/2022,16:00,322.841,1059822,9079.8
08/26/2022,15:45,322.840,1059732,9079.0
08/26/2022,15:30,322.838,1059553,9077.4
08/26/2022,15:15,322.837,1059463,9076.6
08/26/2022,15:00,322.836,1059374,9075.8
08/26/2022,14:45,322.835,1059284,9075.0
08/26/2022,14:30,322.833,1059105,9073.8
08/26/2022,14:15,322.832,1059015,9073.2
08/26/2022,14:00,322.833,1059105,9073.8
08/26/2022,13:45,322.831,1058926,9072.6
08/26/2022,13:30,322.830,1058836,9072.0
08/26/2022,13:15,322.829,1058747,9071.2
08/26/2022,13:00,322.826,1058479,9068.8
08/26/2022,12:45,322.822,1058121,9065.6
08/26/2022,12:30,322.819,1057852,9063.4
08/26/2022,12:15,322.817,1057673,9062.2
08/26/2022,12:00,322.814,1057404,9060.2
08/26/2022,11:45,322.811,1057135,9057.8
08/26/2022,11:30,322.811,1057135,9057.8
08/26/2022,11:15,322.811,1057135,9057.8
08/26/2022,11:00,322.806,1056687,9053.8
08/26/2022,10:45,322.806,1056687,9053.8
08/26/2022,10:30,322.806,1056687,9053.8
08/26/2022,10:15,322.805,1056597,9053.0
08/26/2022,10:00,322.805,1056597,9053.0
08/26/2022,09:45,322.803,1056418,9051.8
08/26/2022,09:30,322.803,1056418,9051.8
08/26/2022,09:15,322.798,1055971,9048.4
08/26/2022,09:00,322.795,1055703,9046.0
08/26/2022,08:45,322.792,1055434,9044.2
08/26/2022,08:30,322.790,1055255,9043.0
08/26/2022,08:15,322.787,1054986,9040.6
08/26/2022,08:00,322.787,1054986,9040.6
08/26/2022,07:45,322.787,1054986,9040.6
08/26/2022,07:30,322.786,1054896,9039.8
08/26/2022,07:15,322.786,1054896,9039.8
08/26/2022,07:00,322.786,1054896,9039.8
08/26/2022,06:45,322.794,1055613,9045.4
08/26/2022,06:30,322.791,1055345,9043.6
08/26/2022,06:15,322.787,1054986,9040.6
08/26/2022,06:00,322.787,1054986,9040.6
08/26/2022,05:45,322.786,1054896,9039.8
08/26/2022,05:30,322.781,1054449,9035.8
08/26/2022,05:15,322.778,1054182,9033.8
08/26/2022,05:00,322.774,1053826,9031.2
08/26/2022,04:45,322.770,1053470,9028.0
08/26/2022,04:30,322.766,1053116,9025.6
08/26/2022,04:15,322.765,1053028,9025.0
08/26/2022,04:00,322.763,1052850,9023.4
08/26/2022,03:45,322.762,1052761,9022.6
08/26/2022,03:30,322.762,1052761,9022.6
08/26/2022,03:15,322.761,1052672,9021.8
08/26/2022,03:00,322.760,1052583,9021.0
08/26/2022,02:45,322.759,1052494,9020.2
08/26/2022,02:30,322.758,1052405,9019.4
08/26/2022,02:15,322.754,1052049,9016.4
08/26/2022,02:00,322.751,1051782,9014.6
08/26/2022,01:45,322.747,1051426,9011.6
08/26/2022,01:30,322.745,1051248,9010.0
08/26/2022,01:15,322.740,1050803,9006.0
08/26/2022,01:00,322.737,1050536,9004.2
08/26/2022,00:45,322.735,1050358,9003.0
08/26/2022,00:30,322.733,1050181,9001.4
08/26/2022,00:15,322.731,1050004,8999.8
08/26/2022,00:00,322.731,1050004,8999.8
08/25/2022,23:45,322.733,1050181,9001.4
08/25/2022,23:30,322.731,1050004,8999.8
08/25/2022,23:15,322.731,1050004,8999.8
08/25/2022,23:00,322.729,1049827,8998.4
08/25/2022,22:45,322.726,1049560,8996.6
08/25/2022,22:30,322.723,1049293,8994.4
08/25/2022,22:15,322.719,1048937,8991.2
08/25/2022,22:00,322.715,1048581,8988.0
08/25/2022,21:45,322.711,1048225,8985.6
08/25/2022,21:30,322.703,1047514,8979.8
08/25/2022,21:15,322.702,1047426,8979.2
08/25/2022,21:00,322.702,1047426,8979.2
08/25/2022,20:45,322.699,1047160,8977.2
08/25/2022,20:30,322.699,1047160,8977.2
08/25/2022,20:15,322.699,1047160,8977.2
08/25/2022,20:00,322.699,1047160,8977.2
08/25/2022,19:45,322.697,1046982,8975.6
08/25/2022,19:30,322.695,1046804,8974.0
08/25/2022,19:15,322.694,1046715,8973.2
08/25/2022,19:00,322.691,1046448,8970.8
08/25/2022,18:45,322.685,1045914,8967.0
08/25/2022,18:30,322.682,1045647,8964.6
08/25/2022,18:15,322.680,1045469,8963.0
